x,y,z,,
-0.141413,0.000478093,0.0114317,,
-0.142918,0.000481874,0.00762177,,
-0.142917,0.0004806,0.00889175,,
-0.142917,0.000479579,0.0101617,,
-0.142917,0.000478305,0.0114317,,
-0.144421,0.00047157,0.00762177,,
-0.14442,0.000470787,0.00889175,,
-0.144421,0.000469716,0.0101617,,
-0.144422,0.000468615,0.0114317,,
-0.145924,0.00049052,0.00762176,,
-0.145924,0.000489455,0.00889174,,
-0.145924,0.000488501,0.0101617,,
-0.145925,0.000487484,0.0114317,,
-0.147427,0.000487261,0.00762176,,
-0.147427,0.000485707,0.00889173,,
-0.147427,0.000484305,0.0101617,,
-0.147427,0.000483159,0.0114317,,
-0.148932,0.0004876,0.00762175,,
-0.148932,0.00048623,0.00889172,,
-0.148931,0.000484636,0.0101617,,
-0.148933,0.000483297,0.0114317,,
-0.150434,0.000482824,0.00762174,,
-0.150433,0.000482218,0.00889171,,
-0.150435,0.000481844,0.0101617,,
-0.150438,0.000481047,0.0114317,,
-0.151937,0.000473456,0.00762173,,
-0.151938,0.000472596,0.00889169,,
-0.151938,0.000471732,0.0101617,,
-0.151939,0.000470636,0.0114316,,
-0.153441,0.000467226,0.00762172,,
-0.153441,0.000465609,0.00889168,,
-0.153441,0.000464451,0.0101616,,
-0.153441,0.000463134,0.0114316,,
-0.154942,0.000466974,0.00762171,,
-0.154943,0.000465877,0.00889166,,
-0.154943,0.000465205,0.0101616,,
-0.154944,0.000464432,0.0114316,,
-0.156444,0.000462644,0.0076217,,
-0.156444,0.000461783,0.00889164,,
-0.156444,0.000460688,0.0101616,,
-0.156445,0.0004598,0.0114315,,
-0.157949,0.000465095,0.00762168,,
-0.157948,0.000463871,0.00889161,,
-0.157948,0.00046267,0.0101615,,
-0.157947,0.000461563,0.0114315,,
-0.159448,0.000465829,0.00762165,,
-0.159448,0.000464257,0.00889157,,
-0.159449,0.000462987,0.0101615,,
-0.15945,0.000461619,0.0114315,,
-0.160951,0.000488259,0.0076216,,
-0.160951,0.000487085,0.00889152,,
-0.160951,0.000485761,0.0101614,,
-0.160951,0.000484359,0.0114314,,
-0.162452,0.000474043,0.00762152,,
-0.162453,0.000472428,0.00889143,,
-0.162453,0.000470942,0.0101614,,
-0.162453,0.000469804,0.0114313,,
-0.163955,0.000468396,0.0076214,,
-0.163954,0.000466567,0.00889132,,
-0.163955,0.00046508,0.0101613,,
-0.163955,0.000463869,0.0114312,,
-0.165455,0.000474151,0.00762125,,
-0.165456,0.000473049,0.00889119,,
-0.165456,0.000471972,0.0101611,,
-0.165455,0.000470992,0.0114311,,
-0.166957,0.0004928,0.00762108,,
-0.166956,0.000491748,0.00889104,,
-0.166957,0.000490826,0.010161,,
-0.166957,0.00048963,0.011431,,
-0.168459,0.000488916,0.0076209,,
-0.168459,0.000488095,0.00889088,,
-0.168459,0.000487249,0.0101609,,
-0.168458,0.000486594,0.0114309,,
-0.16996,0.000494098,0.00762073,,
-0.169958,0.000493083,0.00889074,,
-0.169959,0.000492185,0.0101607,,
-0.169959,0.000491112,0.0114307,,
-0.171461,0.000503398,0.0076206,,
-0.171461,0.000502022,0.00889061,,
-0.17146,0.000500858,0.0101606,,
-0.17146,0.000499401,0.0114306,,
-0.172963,0.000507701,0.00762049,,
-0.172963,0.000506662,0.00889051,,
-0.172964,0.000506137,0.0101605,,
-0.172963,0.000505282,0.0114305,,
-0.174463,0.00047956,0.00762041,,
-0.174463,0.000478934,0.00889043,,
-0.174462,0.000478284,0.0101604,,
-0.174462,0.000477728,0.0114305,,
-0.175967,0.00045331,0.00762034,,
-0.175968,0.000453137,0.00889036,,
-0.175967,0.000452692,0.0101604,,
-0.175966,0.000452286,0.0114304,,
-0.177466,0.000468921,0.00762028,,
-0.177467,0.00046844,0.0088903,,
-0.177466,0.000467744,0.0101603,,
-0.177467,0.00046712,0.0114303,,
-0.178969,0.000474982,0.00762024,,
-0.178969,0.000474866,0.00889025,,
-0.178969,0.00047484,0.0101603,,
-0.178969,0.000474943,0.0114303,,
-0.180472,0.000476623,0.0076202,,
-0.180472,0.000476219,0.00889021,,
-0.180472,0.000475826,0.0101602,,
-0.180472,0.000475395,0.0114302,,
-0.181973,0.000478767,0.00762016,,
-0.181973,0.000478268,0.00889017,,
-0.181973,0.000477914,0.0101602,,
-0.181973,0.000477623,0.0114302,,
-0.183475,0.000492349,0.00762013,,
-0.183475,0.000491755,0.00889014,,
-0.183475,0.000491399,0.0101601,,
-0.183475,0.000490736,0.0114302,,
-0.184978,0.000487972,0.00762011,,
-0.184978,0.000487756,0.00889012,,
-0.184978,0.00048757,0.0101601,,
-0.184977,0.000487627,0.0114301,,
-0.18648,0.000482459,0.00762008,,
-0.18648,0.000482412,0.00889009,,
-0.18648,0.000482265,0.0101601,,
-0.186479,0.000482541,0.0114301,,
-0.187981,0.000493515,0.00762007,,
-0.187981,0.000493268,0.00889007,,
-0.187981,0.000493132,0.0101601,,
-0.187981,0.000493096,0.0114301,,
-0.189484,0.000492817,0.00762005,,
-0.189483,0.000492521,0.00889005,,
-0.189483,0.00049218,0.0101601,,
-0.189484,0.000491835,0.0114301,,
-0.190986,0.000508204,0.00762004,,
-0.190986,0.000507884,0.00889004,,
-0.190986,0.000507612,0.01016,,
-0.190986,0.000507414,0.01143,,
-0.192488,0.000491008,0.00762002,,
-0.192488,0.000491129,0.00889002,,
-0.192488,0.000491325,0.01016,,
-0.192488,0.000491515,0.01143,,
-0.193991,0.000505842,0.00762001,,
-0.193991,0.000506058,0.00889001,,
-0.19399,0.000506096,0.01016,,
-0.19399,0.0005062,0.01143,,
-0.195493,0.000508096,0.00762,,
-0.195493,0.0005081,0.00889,,
-0.195493,0.000507895,0.01016,,
-0.195492,0.000507947,0.01143,,
-0.196995,0.000502087,0.00762,,
-0.196995,0.000502154,0.00889,,
-0.196995,0.000502164,0.01016,,
-0.196995,0.000502061,0.01143,,
-0.198498,0.000501569,0.00762,,
-0.198498,0.000501569,0.00889,,
-0.198498,0.000501543,0.01016,,
-0.198498,0.000501541,0.01143,,
-0.198497,0.000501808,-0.0238125,,
-0.196995,0.000501508,-0.0238125,,
-0.195492,0.00050682,-0.0238125,,
-0.193989,0.000497002,-0.0238125,,
-0.192486,0.000486704,-0.0238125,,
-0.190984,0.00050969,-0.0238125,,
-0.189482,0.00049293,-0.0238126,,
-0.187981,0.000490522,-0.0238126,,
-0.18648,0.000478335,-0.0238126,,
-0.184978,0.000487477,-0.0238126,,
-0.183476,0.000491314,-0.0238127,,
-0.181974,0.000470102,-0.0238127,,
-0.180472,0.00046958,-0.0238128,,
-0.17897,0.000460252,-0.0238128,,
-0.177467,0.000465248,-0.0238129,,
-0.175964,0.000454893,-0.0238129,,
-0.174462,0.000486683,-0.023813,,
-0.17296,0.00049804,-0.023813,,
-0.171456,0.000495858,-0.0238131,,
-0.169955,0.000481173,-0.0238132,,
-0.168452,0.000482902,-0.0238133,,
-0.16695,0.000480425,-0.0238134,,
-0.165447,0.000464883,-0.0238134,,
-0.163946,0.000466483,-0.0238135,,
-0.162445,0.00047392,-0.0238136,,
-0.160942,0.000473674,-0.0238137,,
-0.159441,0.000454001,-0.0238137,,
-0.157939,0.000450298,-0.0238138,,
-0.156436,0.000449307,-0.0238138,,
-0.154936,0.00046399,-0.0238139,,
-0.153435,0.000463488,-0.0238139,,
-0.151932,0.000461344,-0.0238139,,
-0.150433,0.000473384,-0.023814,,
-0.148931,0.000473365,-0.023814,,
-0.147431,0.000474993,-0.023814,,
-0.145926,0.000461394,-0.023814,,
-0.144425,0.000463225,-0.023814,,
-0.142922,0.000470506,-0.023814,,
-0.141417,0.00047149,-0.023814,,
-0.139914,0.000472877,-0.023814,,
-0.138413,0.000476953,-0.023814,,
-0.13691,0.000480624,-0.023814,,
-0.135407,0.000475764,-0.023814,,
-0.133905,0.000470664,-0.023814,,
-0.132399,0.000471812,-0.023814,,
-0.130898,0.000482481,-0.023814,,
-0.129396,0.000487007,-0.0238139,,
-0.127892,0.000495538,-0.0238139,,
-0.12639,0.000497717,-0.0238139,,
-0.124889,0.000508176,-0.0238139,,
-0.123386,0.000512308,-0.0238139,,
-0.121886,0.000507878,-0.0238139,,
-0.120385,0.000513051,-0.0238139,,
-0.118883,0.000516929,-0.0238139,,
-0.117382,0.000507459,-0.0238139,,
-0.115882,0.000517681,-0.0238139,,
-0.114379,0.000527758,-0.0238139,,
-0.112875,0.000530053,-0.0238139,,
-0.111374,0.000519473,-0.0238139,,
-0.109871,0.000516698,-0.0238139,,
-0.10837,0.000517013,-0.0238139,,
-0.106868,0.000522127,-0.0238139,,
-0.105367,0.000527434,-0.0238139,,
-0.103864,0.000540642,-0.0238139,,
-0.102362,0.000533517,-0.0238139,,
-0.100859,0.000543743,-0.0238139,,
-0.0993568,0.000555642,-0.0238139,,
-0.0978545,0.000565436,-0.0238138,,
-0.0963529,0.000570226,-0.0238138,,
-0.0948507,0.000560485,-0.0238138,,
-0.0933494,0.000577055,-0.0238138,,
-0.0918453,0.000560332,-0.0238138,,
-0.0903427,0.000565104,-0.0238138,,
-0.0888398,0.000563322,-0.0238138,,
-0.0873351,0.000560775,-0.0238138,,
-0.0858313,0.000582647,-0.0238138,,
-0.0843278,0.000573395,-0.0238138,,
-0.0828237,0.000603087,-0.0238138,,
-0.0813205,0.000581112,-0.0238138,,
-0.0798179,0.000604993,-0.0238137,,
-0.0783152,0.000606015,-0.0238137,,
-0.0768116,0.000616144,-0.0238137,,
-0.0753071,0.000636213,-0.0238137,,
-0.0738047,0.0006414,-0.0238137,,
-0.0723016,0.0006235,-0.0238137,,
-0.0708005,0.000641193,-0.0238137,,
-0.0692989,0.000647081,-0.0238137,,
-0.0677957,0.00066923,-0.0238137,,
-0.0662948,0.00067959,-0.0238137,,
-0.0647915,0.00066321,-0.0238137,,
-0.0632895,0.000674158,-0.0238137,,
-0.0617883,0.000679333,-0.0238137,,
-0.0602855,0.000699267,-0.0238137,,
-0.0587838,0.000714861,-0.0238137,,
-0.0572821,0.000717808,-0.0238137,,
-0.0557807,0.000702463,-0.0238137,,
-0.0542786,0.000709966,-0.0238137,,
-0.0527779,0.000726998,-0.0238137,,
-0.0512762,0.000750052,-0.0238137,,
-0.0497733,0.000764797,-0.0238137,,
-0.0482718,0.000781797,-0.0238137,,
-0.0467705,0.000791093,-0.0238137,,
-0.0452665,0.000795264,-0.0238137,,
-0.0437655,0.000793062,-0.0238137,,
-0.0422636,0.00080185,-0.0238137,,
-0.0407609,0.000814069,-0.0238137,,
-0.0392583,0.000833636,-0.0238137,,
-0.037757,0.000846375,-0.0238137,,
-0.0362554,0.000861812,-0.0238137,,
-0.034753,0.000873692,-0.0238137,,
-0.0332513,0.00089,-0.0238137,,
-0.0317479,0.000903375,-0.0238137,,
-0.0302463,0.000906495,-0.0238137,,
-0.0287447,0.000918064,-0.0238137,,
-0.027244,0.000933949,-0.0238137,,
-0.0257423,0.000964656,-0.0238137,,
-0.0242408,0.00098094,-0.0238137,,
-0.0227385,0.000986515,-0.0238137,,
-0.0212364,0.000994265,-0.0238137,,
-0.019735,0.00101752,-0.0238137,,
-0.0182334,0.00102947,-0.0238137,,
-0.0167312,0.0010599,-0.0238136,,
-0.0152292,0.00105762,-0.0238136,,
-0.013727,0.00107992,-0.0238136,,
-0.0122245,0.00108889,-0.0238136,,
-0.0107227,0.00109914,-0.0238136,,
-0.00922169,0.00112463,-0.0238135,,
-0.00771874,0.0011448,-0.0238135,,
-0.00621682,0.00117227,-0.0238135,,
-0.00471377,0.001181,-0.0238135,,
-0.00321105,0.00118992,-0.0238134,,
-0.00170973,0.00119263,-0.0238134,,
-0.000206426,0.00119929,-0.0238133,,
0.00129664,0.00122974,-0.0238132,,
0.00280001,0.00122283,-0.0238131,,
0.00430302,0.00122526,-0.0238131,,
0.00580645,0.00123547,-0.023813,,
0.00730824,0.00125244,-0.0238129,,
0.00881055,0.00124325,-0.0238128,,
0.0103142,0.00124051,-0.0238127,,
0.0118168,0.00126997,-0.0238126,,
0.0133186,0.00127985,-0.0238125,,
0.0148197,0.00127045,-0.0238125,,
0.0163222,0.00127162,-0.0238124,,
0.0178254,0.00129281,-0.0238123,,
0.0193279,0.00128333,-0.0238123,,
0.0208306,0.00128375,-0.0238122,,
0.0223321,0.00128974,-0.0238122,,
0.0238356,0.00127744,-0.0238121,,
0.0253375,0.00128345,-0.0238121,,
0.0268404,0.00127363,-0.0238121,,
0.0283436,0.00125549,-0.023812,,
0.0298455,0.00125322,-0.023812,,
0.0313483,0.001251,-0.023812,,
0.032851,0.00123623,-0.023812,,
0.0343537,0.00124489,-0.0238119,,
0.0358571,0.00123257,-0.0238119,,
0.0373597,0.00122618,-0.0238119,,
0.0388619,0.00121506,-0.0238118,,
0.040365,0.00120955,-0.0238118,,
0.041867,0.00120498,-0.0238118,,
0.0433692,0.00118945,-0.0238118,,
0.0448711,0.00119136,-0.0238117,,
0.0463726,0.00117341,-0.0238117,,
0.0478741,0.00117297,-0.0238117,,
0.0493767,0.00115523,-0.0238117,,
0.0508796,0.00113744,-0.0238117,,
0.0523831,0.00111724,-0.0238117,,
0.0538854,0.00108548,-0.0238117,,
0.0553879,0.00106308,-0.0238117,,
0.05689,0.0010485,-0.0238116,,
0.058392,0.00101929,-0.0238116,,
0.0598944,0.00101226,-0.0238116,,
0.0613957,0.000975834,-0.0238116,,
0.0628981,0.000965996,-0.0238116,,
0.0643999,0.000930006,-0.0238116,,
0.0659025,0.00091375,-0.0238116,,
0.0674059,0.000896165,-0.0238116,,
0.0689078,0.000876289,-0.0238116,,
0.0704093,0.000867408,-0.0238115,,
0.0719117,0.000817016,-0.0238116,,
0.0734157,0.000803562,-0.0238116,,
0.0749197,0.000776149,-0.0238115,,
0.0764205,0.00075211,-0.0238115,,
0.0779233,0.000720009,-0.0238115,,
0.0794256,0.00068789,-0.0238115,,
0.080927,0.000666235,-0.0238115,,
0.0824302,0.000635296,-0.0238115,,
0.0839316,0.000591798,-0.0238115,,
0.0854348,0.000563463,-0.0238115,,
0.0869369,0.000527987,-0.0238115,,
0.0884392,0.000481738,-0.0238115,,
0.0899417,0.000456326,-0.0238115,,
0.0914463,0.000390757,-0.0238115,,
0.0929498,0.000363221,-0.0238115,,
0.0944508,0.000327848,-0.0238115,,
0.0959536,0.000290604,-0.0238115,,
0.0974566,0.000244588,-0.0238115,,
0.0989594,0.00020765,-0.0238115,,
0.100462,0.0001726,-0.0238115,,
0.101964,0.00012859,-0.0238115,,
0.103466,0.000120543,-0.0238115,,
0.104969,0.000107069,-0.0238115,,
0.106472,6.30E-05,-0.0238115,,
0.107974,1.37E-05,-0.0238115,,
0.109477,-2.92E-05,-0.0238115,,
0.11098,-6.51E-05,-0.0238115,,
0.11248,-9.53E-05,-0.0238115,,
0.113981,-0.000144087,-0.0238115,,
0.115483,-0.000161376,-0.0238115,,
0.116985,-0.000207787,-0.0238115,,
0.118489,-0.000248883,-0.0238115,,
-0.198498,0.000501638,-0.022225,,
-0.196995,0.000501849,-0.022225,,
-0.195493,0.000507334,-0.022225,,
-0.19399,0.000497419,-0.022225,,
-0.192487,0.00048768,-0.022225,,
-0.190984,0.000509517,-0.022225,,
-0.189481,0.000492683,-0.0222251,,
-0.18798,0.00049098,-0.0222251,,
-0.186478,0.000477746,-0.0222251,,
-0.184976,0.000487886,-0.0222251,,
-0.183475,0.000490986,-0.0222252,,
-0.181973,0.000470906,-0.0222252,,
-0.180471,0.000470001,-0.0222252,,
-0.178968,0.000462174,-0.0222253,,
-0.177466,0.000466362,-0.0222254,,
-0.175963,0.000455324,-0.0222254,,
-0.17446,0.000487149,-0.0222255,,
-0.172959,0.00049988,-0.0222255,,
-0.171457,0.000497015,-0.0222256,,
-0.169954,0.000482086,-0.0222257,,
-0.168453,0.000482269,-0.0222258,,
-0.166951,0.000481507,-0.0222259,,
-0.165448,0.000464562,-0.0222259,,
-0.163946,0.000464937,-0.022226,,
-0.162445,0.000472343,-0.0222261,,
-0.160944,0.000471378,-0.0222262,,
-0.159442,0.00045456,-0.0222262,,
-0.157939,0.000451276,-0.0222263,,
-0.156437,0.000449937,-0.0222263,,
-0.154936,0.000462335,-0.0222264,,
-0.153436,0.000465112,-0.0222264,,
-0.151933,0.000462644,-0.0222264,,
-0.150433,0.000474067,-0.0222265,,
-0.148933,0.000474423,-0.0222265,,
-0.14743,0.000476532,-0.0222265,,
-0.145926,0.000464579,-0.0222265,,
-0.144424,0.000461768,-0.0222265,,
-0.142922,0.000471318,-0.0222265,,
-0.141419,0.00047325,-0.0222265,,
-0.139916,0.000474095,-0.0222265,,
-0.138411,0.000478152,-0.0222265,,
-0.136908,0.000481827,-0.0222265,,
-0.135406,0.000476619,-0.0222265,,
-0.133905,0.00047503,-0.0222265,,
-0.1324,0.000473574,-0.0222265,,
-0.1309,0.000484802,-0.0222265,,
-0.129393,0.000487,-0.0222264,,
-0.127892,0.000496641,-0.0222264,,
-0.12639,0.000496615,-0.0222264,,
-0.12489,0.000510296,-0.0222264,,
-0.123386,0.000513736,-0.0222264,,
-0.121885,0.000510469,-0.0222264,,
-0.120384,0.000513587,-0.0222264,,
-0.118881,0.000517629,-0.0222264,,
-0.11738,0.00050804,-0.0222264,,
-0.115878,0.000519494,-0.0222264,,
-0.114377,0.000529904,-0.0222264,,
-0.112876,0.000530623,-0.0222264,,
-0.111374,0.000522161,-0.0222264,,
-0.109872,0.000519905,-0.0222264,,
-0.108371,0.000517517,-0.0222264,,
-0.106868,0.000523102,-0.0222264,,
-0.105367,0.00052865,-0.0222264,,
-0.103863,0.000545628,-0.0222264,,
-0.102361,0.000534084,-0.0222264,,
-0.100859,0.000546061,-0.0222264,,
-0.0993589,0.000556901,-0.0222263,,
-0.0978568,0.000565575,-0.0222263,,
-0.0963555,0.000570778,-0.0222263,,
-0.0948525,0.000561398,-0.0222263,,
-0.0933509,0.000577454,-0.0222263,,
-0.0918477,0.000560606,-0.0222263,,
-0.0903437,0.000568304,-0.0222263,,
-0.0888408,0.000565473,-0.0222263,,
-0.0873381,0.000563387,-0.0222263,,
-0.0858331,0.000582511,-0.0222263,,
-0.0843285,0.000573564,-0.0222263,,
-0.0828239,0.000604665,-0.0222263,,
-0.0813213,0.000580458,-0.0222262,,
-0.0798182,0.000604952,-0.0222262,,
-0.0783151,0.000609132,-0.0222262,,
-0.07681,0.000618786,-0.0222262,,
-0.0753075,0.000637496,-0.0222262,,
-0.0738047,0.000643659,-0.0222262,,
-0.0723022,0.000625972,-0.0222262,,
-0.0708018,0.000643492,-0.0222262,,
-0.0692994,0.000648795,-0.0222262,,
-0.0677963,0.000670427,-0.0222262,,
-0.0662945,0.000682512,-0.0222262,,
-0.0647915,0.000665713,-0.0222262,,
-0.06329,0.000675648,-0.0222262,,
-0.0617865,0.000686035,-0.0222262,,
-0.0602853,0.000703303,-0.0222262,,
-0.0587835,0.000714295,-0.0222262,,
-0.0572809,0.000721317,-0.0222262,,
-0.0557816,0.000706343,-0.0222262,,
-0.0542786,0.000712864,-0.0222262,,
-0.0527775,0.000730382,-0.0222262,,
-0.0512755,0.000750352,-0.0222262,,
-0.049772,0.000766493,-0.0222262,,
-0.048271,0.000782751,-0.0222262,,
-0.0467692,0.000792697,-0.0222262,,
-0.045267,0.000797745,-0.0222262,,
-0.0437657,0.000794724,-0.0222262,,
-0.0422634,0.000800926,-0.0222262,,
-0.0407615,0.000815559,-0.0222262,,
-0.0392588,0.000835698,-0.0222262,,
-0.0377562,0.000848211,-0.0222262,,
-0.0362534,0.000864219,-0.0222262,,
-0.0347535,0.000873752,-0.0222262,,
-0.0332512,0.000889497,-0.0222262,,
-0.0317485,0.000899605,-0.0222262,,
-0.0302475,0.000902079,-0.0222262,,
-0.0287451,0.000919521,-0.0222262,,
-0.0272434,0.000935156,-0.0222262,,
-0.0257417,0.000968907,-0.0222262,,
-0.0242412,0.000982154,-0.0222262,,
-0.0227385,0.000986541,-0.0222262,,
-0.0212379,0.000997901,-0.0222262,,
-0.0197356,0.00102035,-0.0222262,,
-0.0182341,0.00103046,-0.0222262,,
-0.0167316,0.00106121,-0.0222262,,
-0.0152289,0.00106161,-0.0222262,,
-0.0137275,0.00108206,-0.0222261,,
-0.0122236,0.00109104,-0.0222261,,
-0.010722,0.00110022,-0.0222261,,
-0.00922168,0.00112715,-0.0222261,,
-0.00771841,0.00114638,-0.0222261,,
-0.00621718,0.00117551,-0.022226,,
-0.00471321,0.00118236,-0.022226,,
-0.00321154,0.0011913,-0.022226,,
-0.00170917,0.00119365,-0.0222259,,
-0.000206836,0.00120149,-0.0222259,,
0.00129741,0.001229,-0.0222258,,
0.00280085,0.00122461,-0.0222257,,
0.00430341,0.001229,-0.0222256,,
0.00580555,0.00123637,-0.0222255,,
0.00730821,0.00125539,-0.0222254,,
0.00881103,0.00124664,-0.0222253,,
0.0103144,0.00124286,-0.0222252,,
0.0118164,0.00127063,-0.0222251,,
0.0133192,0.00128032,-0.0222251,,
0.0148206,0.00127116,-0.022225,,
0.0163236,0.00127125,-0.0222249,,
0.0178259,0.00129404,-0.0222249,,
0.0193287,0.00128637,-0.0222248,,
0.0208313,0.00128633,-0.0222247,,
0.0223331,0.00129146,-0.0222247,,
0.0238353,0.00127664,-0.0222247,,
0.0253376,0.0012817,-0.0222246,,
0.026841,0.00127178,-0.0222246,,
0.0283436,0.00125075,-0.0222246,,
0.0298457,0.00125541,-0.0222245,,
0.0313486,0.00125296,-0.0222245,,
0.0328516,0.00123691,-0.0222245,,
0.034354,0.00124022,-0.0222244,,
0.0358567,0.00123079,-0.0222244,,
0.0373593,0.00122732,-0.0222244,,
0.0388613,0.00121416,-0.0222244,,
0.0403634,0.00121693,-0.0222243,,
0.0418665,0.00120365,-0.0222243,,
0.043368,0.00119037,-0.0222243,,
0.0448704,0.00118933,-0.0222243,,
0.046372,0.00117223,-0.0222243,,
0.0478751,0.00117896,-0.0222242,,
0.0493762,0.00115542,-0.0222242,,
0.0508788,0.00113812,-0.0222242,,
0.0523817,0.00111986,-0.0222242,,
0.0538843,0.00108183,-0.0222242,,
0.0553864,0.00106701,-0.0222242,,
0.0568886,0.00104876,-0.0222242,,
0.0583909,0.00102426,-0.0222242,,
0.0598916,0.00100782,-0.0222242,,
0.0613944,0.000977419,-0.0222242,,
0.0628968,0.000967525,-0.0222241,,
0.0643993,0.000931982,-0.0222241,,
0.0659021,0.00091105,-0.0222241,,
0.0674046,0.000891473,-0.0222241,,
0.0689068,0.000875697,-0.0222241,,
0.0704107,0.000862245,-0.0222241,,
0.0719124,0.000815874,-0.0222241,,
0.0734147,0.000804249,-0.0222241,,
0.0749185,0.000773255,-0.0222241,,
0.0764212,0.000754107,-0.0222241,,
0.0779232,0.000718422,-0.0222241,,
0.0794254,0.000687184,-0.0222241,,
0.080928,0.000665978,-0.0222241,,
0.0824299,0.000632295,-0.0222241,,
0.083933,0.000591308,-0.0222241,,
0.0854354,0.000556078,-0.0222241,,
0.086938,0.000525538,-0.022224,,
0.0884403,0.000481151,-0.0222241,,
0.0899428,0.000455357,-0.022224,,
0.0914461,0.000379082,-0.0222241,,
0.0929487,0.000362152,-0.022224,,
0.0944514,0.000332249,-0.022224,,
0.0959543,0.000290275,-0.022224,,
0.0974575,0.000240846,-0.0222241,,
0.0989604,0.000204206,-0.0222241,,
0.100463,0.000172362,-0.0222241,,
0.101966,0.000129301,-0.0222241,,
0.103467,0.000124846,-0.022224,,
0.104971,0.000103418,-0.022224,,
0.106472,6.06E-05,-0.022224,,
0.107974,1.31E-05,-0.022224,,
0.109476,-2.93E-05,-0.022224,,
0.110978,-6.81E-05,-0.022224,,
0.112481,-9.04E-05,-0.022224,,
0.113982,-0.000142161,-0.022224,,
0.115484,-0.000161292,-0.022224,,
0.116986,-0.00020987,-0.022224,,
0.118488,-0.000248343,-0.022224,,
-0.198498,0.000501683,-0.0206375,,
-0.196995,0.00050199,-0.0206375,,
-0.195493,0.000507439,-0.0206375,,
-0.19399,0.000497935,-0.0206375,,
-0.192487,0.000488345,-0.0206375,,
-0.190984,0.000509456,-0.0206375,,
-0.189482,0.000491887,-0.0206376,,
-0.18798,0.0004912,-0.0206376,,
-0.186478,0.000477741,-0.0206376,,
-0.184976,0.000488108,-0.0206376,,
-0.183474,0.000491343,-0.0206377,,
-0.181972,0.000471964,-0.0206377,,
-0.18047,0.000470046,-0.0206377,,
-0.178968,0.000464406,-0.0206378,,
-0.177464,0.000467274,-0.0206378,,
-0.175963,0.000455823,-0.0206379,,
-0.174461,0.000487076,-0.020638,,
-0.172958,0.000500925,-0.020638,,
-0.171456,0.000497688,-0.0206381,,
-0.169954,0.000482826,-0.0206382,,
-0.168451,0.000481281,-0.0206383,,
-0.166951,0.000482613,-0.0206384,,
-0.165449,0.000464886,-0.0206384,,
-0.163947,0.000463651,-0.0206385,,
-0.162445,0.000472225,-0.0206386,,
-0.160943,0.000472685,-0.0206387,,
-0.159443,0.00045551,-0.0206387,,
-0.157941,0.000452563,-0.0206388,,
-0.156438,0.000450548,-0.0206388,,
-0.154938,0.000462893,-0.0206389,,
-0.153435,0.000466008,-0.0206389,,
-0.151934,0.000463493,-0.020639,,
-0.150433,0.000475448,-0.020639,,
-0.148931,0.000475284,-0.020639,,
-0.14743,0.000477767,-0.020639,,
-0.145925,0.000472542,-0.020639,,
-0.144423,0.000460632,-0.020639,,
-0.14292,0.000473112,-0.020639,,
-0.141416,0.000474416,-0.020639,,
-0.139914,0.000475595,-0.020639,,
-0.138411,0.00047845,-0.020639,,
-0.136907,0.000483286,-0.020639,,
-0.135403,0.000476144,-0.020639,,
-0.133902,0.000474438,-0.020639,,
-0.132398,0.000475165,-0.020639,,
-0.130897,0.000486795,-0.0206389,,
